0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
699.66,747.58,671.77,669.66,688.49,708.25,694.99,730.55,675.84,865.78,844.26,1285.94,1300.56,310.63,310.63,268.78,222.52,503.94,305.76,287.29,273.96,593.82,593.82,450.62,678.03,696.07,726.61,729.66,825.23,824.96,792.57,734.77,705.28,699.51,531.34,523.59,791.35,791.35,1205.74,334.92,330.42,330.42,502.56,781.19,882.84,793.95,745.06,716.02,678.48,394.25,373.43,355.13,364.33,101.78,1018.06,745.55,745.55,745.55,745.55,519.68,504.17,494.12,404.83,220.63,260.22,249.33,241.65,224.88,302.39,284.35,279.16,303.16,972.34,902.43,879.73,860.09,739.56,630.94,550.27,0.0,26.59,641.51,965.3,987.65,746.72,820.12,729.92,706.07,690.14,607.83,528.94,497.64,490.87,474.83,468.77,445.66,442.62,425.15,395.55,365.03,177.44,115.98,702.89,600.72,718.35,205.19
726.25,774.16,698.35,696.25,715.08,734.84,721.58,757.13,702.43,839.19,870.85,1259.35,1327.15,337.22,337.22,295.36,249.11,530.52,332.34,313.87,300.54,620.4,620.4,477.2,651.44,669.48,700.02,703.08,851.82,851.55,819.15,761.35,731.86,726.1,557.93,550.17,817.93,817.93,1232.33,361.51,357.01,357.01,529.15,807.78,909.43,820.54,718.47,689.43,651.9,367.67,346.85,328.54,337.74,75.2,991.48,718.97,718.97,718.97,718.97,493.09,477.59,467.54,378.24,194.05,233.64,222.74,215.06,198.29,328.98,310.94,305.75,329.75,998.92,929.02,906.32,886.67,766.15,604.35,523.69,26.59,0.0,668.09,991.89,1014.23,773.31,846.71,756.51,732.65,716.73,634.42,555.53,524.23,517.46,501.42,495.36,472.25,469.21,451.74,422.14,391.62,204.03,142.56,729.48,627.31,744.94,231.77
1025.46,1027.8,997.57,966.53,916.61,897.73,863.6,899.15,1001.64,1288.83,1170.06,1609.55,1559.23,626.99,626.99,611.87,565.62,316.99,515.03,533.5,546.83,361.83,361.83,344.99,1319.53,1236.04,1205.5,1202.45,1151.03,993.57,982.04,924.24,894.75,888.99,743.33,735.58,692.3,692.3,678.17,676.06,680.56,680.56,138.95,1106.99,1208.64,1119.75,1195.84,1224.88,1073.86,925.01,904.18,885.87,866.03,743.28,1421.87,1387.05,1387.05,1387.05,1387.05,1161.17,1145.67,1135.62,1046.33,862.13,878.17,867.28,823.37,842.83,724.71,706.67,612.62,588.62,882.6,862.5,839.79,820.15,549.64,1272.44,1191.77,641.51,668.09,0.0,398.68,436.06,1031.1,1104.5,1014.3,990.44,974.52,977.84,951.26,919.96,913.19,897.14,891.09,867.98,864.94,847.46,817.87,787.35,714.46,652.99,575.82,474.81,198.54,527.84
1349.25,1351.59,1321.35,1290.31,1240.39,1221.51,1187.38,1222.94,1325.43,1612.62,1493.85,1881.56,1831.24,950.77,950.77,935.66,889.4,521.23,719.28,737.75,751.07,432.82,432.82,668.77,1643.32,1559.82,1529.29,1526.23,1474.82,1317.35,1305.83,1248.03,1218.54,1212.77,1067.12,1059.36,370.5,370.5,321.33,999.84,1004.34,1004.34,462.75,1430.78,1532.43,1443.54,1519.63,1548.67,1397.64,1248.79,1227.97,1209.66,1189.82,1064.48,1745.67,1710.85,1710.85,1710.85,1710.85,1484.97,1469.47,1459.42,1370.12,1185.93,1201.97,1191.08,1147.16,1166.62,1048.5,1030.46,936.41,912.41,1206.4,1186.29,1163.59,1143.95,848.51,1596.23,1515.57,965.3,991.89,398.68,0.0,37.39,1354.9,1428.29,1338.1,1314.24,1298.31,1301.64,1275.05,1243.75,1236.98,1220.94,1214.88,1191.77,1188.73,1171.26,1141.66,1111.14,1038.25,976.79,899.62,798.6,273.15,751.98
1386.72,1389.06,1358.83,1327.79,1277.87,1258.99,1224.86,1260.41,1362.9,1650.09,1531.32,1918.95,1868.63,988.25,988.25,973.13,926.88,483.85,681.89,700.36,713.69,395.43,395.43,706.25,1665.66,1597.3,1566.76,1563.71,1512.29,1354.83,1343.3,1285.5,1256.01,1250.25,1104.59,1096.84,333.11,333.11,283.94,1037.32,1041.82,1041.82,502.44,1468.25,1569.9,1481.01,1557.1,1586.14,1435.12,1286.27,1265.45,1247.14,1227.29,1027.1,1783.14,1733.19,1733.19,1733.19,1733.19,1507.31,1491.81,1481.76,1392.47,1208.27,1247.86,1236.97,1184.64,1212.51,1085.97,1067.93,973.89,949.89,1243.87,1223.77,1201.06,1181.42,885.9,1618.58,1537.91,987.65,1014.23,436.06,37.39,0.0,1392.37,1465.77,1375.57,1351.71,1335.79,1339.11,1312.52,1281.23,1274.46,1258.41,1252.36,1229.24,1226.21,1208.73,1179.13,1148.62,1060.6,999.13,937.09,836.07,310.53,714.6
154.79,138.33,126.9,77.06,114.76,133.64,265.0,278.99,130.97,399.45,280.68,604.88,554.56,644.85,644.85,658.38,704.64,1027.83,947.99,929.52,916.19,1190.35,1190.35,686.33,364.7,346.65,316.12,313.06,261.65,351.0,306.57,248.77,219.28,213.52,310.33,318.08,1520.83,1520.83,1610.47,504.54,509.04,509.04,892.16,217.61,319.26,230.37,306.46,335.5,373.03,504.68,735.82,717.51,697.67,848.5,532.5,506.33,506.33,506.33,506.33,523.03,538.54,548.58,637.75,843.71,709.81,698.92,655.01,674.47,531.67,513.63,585.59,561.59,498.37,518.48,554.72,535.08,693.36,432.63,501.24,746.72,773.31,1031.1,1354.9,1392.37,0.0,73.4,16.8,40.66,56.58,138.95,217.84,249.14,255.91,271.95,278.01,301.12,304.16,321.63,351.23,381.75,569.29,630.75,659.89,640.07,1107.95,847.42
228.19,211.73,200.29,150.46,188.16,207.04,338.4,352.39,204.37,472.85,354.07,531.48,481.16,718.25,718.25,731.78,778.04,1101.23,1021.39,1002.92,989.59,1263.75,1263.75,759.73,438.1,420.05,389.51,386.46,335.05,317.22,379.97,322.17,292.68,286.92,383.73,391.48,1594.23,1594.23,1683.87,577.94,582.44,582.44,965.56,291.01,392.66,303.77,379.86,408.89,446.43,578.07,809.22,790.91,771.07,921.89,605.9,579.72,579.72,579.72,579.72,596.43,611.93,621.98,711.14,917.11,783.21,772.32,728.41,747.87,605.07,587.03,658.99,634.99,410.53,430.64,453.34,608.48,766.76,506.03,574.64,820.12,846.71,1104.5,1428.29,1465.77,73.4,0.0,90.2,114.05,129.98,212.35,291.24,322.54,329.31,345.35,351.41,374.52,377.56,395.03,424.63,455.15,642.69,704.15,733.28,713.47,1181.35,920.82
137.99,121.53,110.1,60.26,97.96,116.84,248.2,262.19,114.17,382.65,263.88,621.68,571.36,628.05,628.05,641.58,687.84,1011.03,931.19,912.72,899.39,1173.56,1173.56,669.53,347.9,329.85,299.32,296.26,244.85,334.2,289.77,231.97,202.48,196.72,293.53,301.29,1504.03,1504.03,1593.67,487.74,492.24,492.24,875.36,200.81,302.46,213.57,289.66,318.7,356.23,487.88,719.02,700.71,680.87,831.7,515.7,489.53,489.53,489.53,489.53,506.23,521.74,531.79,620.95,826.91,693.01,682.12,638.21,657.67,514.87,496.83,568.79,544.79,481.57,501.68,537.92,518.28,676.56,415.83,484.44,729.92,756.51,1014.3,1338.1,1375.57,16.8,90.2,0.0,23.86,39.78,122.15,201.04,232.34,239.11,255.15,261.21,284.32,287.36,304.83,334.43,364.95,552.49,613.95,643.09,623.27,1091.15,830.62
114.13,97.68,86.24,36.4,74.11,92.99,224.34,238.33,90.31,358.79,240.02,645.53,595.21,604.2,604.2,617.73,663.98,987.18,907.33,888.86,875.53,1149.7,1149.7,645.67,324.04,306.0,275.46,272.41,220.99,310.34,265.92,208.12,178.63,172.86,269.67,277.43,1480.18,1480.18,1569.81,463.88,468.38,468.38,851.5,176.95,278.6,189.71,265.8,294.84,332.38,464.02,695.16,676.86,657.01,807.84,491.84,465.67,465.67,465.67,465.67,482.38,497.88,507.93,597.09,803.05,669.16,658.27,614.35,633.81,491.02,472.98,544.93,520.94,457.72,477.83,514.06,494.42,652.71,391.98,460.59,706.07,732.65,990.44,1314.24,1351.71,40.66,114.05,23.86,0.0,15.92,98.3,177.18,208.48,215.25,231.3,237.35,260.46,263.5,280.98,310.57,341.09,528.63,590.1,619.23,599.42,1067.29,806.76
98.21,81.75,70.31,20.48,58.18,77.06,208.42,222.41,74.39,342.87,224.1,661.46,611.14,588.27,588.27,601.8,648.06,971.25,891.41,872.94,859.61,1133.77,1133.77,629.75,308.12,290.07,259.54,256.48,205.07,294.42,249.99,192.19,162.7,156.94,253.75,261.5,1464.25,1464.25,1553.89,447.96,452.46,452.46,835.58,161.03,262.68,173.79,249.88,278.92,316.45,448.09,679.24,660.93,641.09,791.92,475.92,449.75,449.75,449.75,449.75,466.45,481.96,492.0,581.17,787.13,653.23,642.34,598.43,617.89,475.09,457.05,529.01,505.01,441.79,461.9,498.14,478.5,636.78,376.05,444.66,690.14,716.73,974.52,1298.31,1335.79,56.58,129.98,39.78,15.92,0.0,82.37,161.26,192.56,199.33,215.37,221.43,244.54,247.58,265.05,294.65,325.17,512.71,574.17,603.3,583.49,1051.37,790.84
91.89,139.81,64.0,61.89,80.72,99.6,211.74,225.73,68.07,355.26,236.49,743.11,692.79,591.59,591.59,605.12,651.38,974.57,809.1,790.63,777.3,1137.1,1137.1,633.07,320.51,302.47,271.93,268.88,217.46,297.74,253.32,195.52,166.02,160.26,257.07,264.83,1294.69,1294.69,1557.21,451.28,455.78,455.78,838.9,173.42,275.07,186.18,262.27,291.31,328.85,617.75,596.93,578.62,558.78,709.61,488.31,462.14,462.14,462.14,462.14,478.85,494.35,504.4,705.01,704.82,570.92,560.03,516.12,535.58,392.72,374.68,417.53,441.53,445.11,465.22,501.46,481.82,640.1,388.45,457.05,607.83,634.42,977.84,1301.64,1339.11,138.95,212.35,122.15,98.3,82.37,0.0,78.89,110.19,116.96,133.0,139.06,162.17,165.21,182.68,212.28,242.8,430.4,491.86,606.63,586.82,1054.69,708.53
170.78,218.69,142.89,140.78,159.61,178.49,290.63,304.62,146.96,434.15,315.38,822.0,771.68,498.98,498.98,512.51,558.76,928.39,730.21,711.74,698.41,1018.27,1018.27,606.48,399.4,381.36,350.82,347.77,296.35,376.63,332.21,274.4,244.91,239.15,335.96,343.72,1215.8,1215.8,1530.62,346.36,341.86,341.86,812.31,252.31,353.96,265.07,341.16,370.2,407.74,538.86,518.04,499.73,479.89,630.72,567.2,541.03,541.03,541.03,541.03,557.74,573.24,715.42,626.13,625.93,492.03,481.14,437.23,456.69,313.83,295.79,338.64,362.64,524.0,544.11,580.35,560.71,718.99,467.34,535.94,528.94,555.53,951.26,1275.05,1312.52,217.84,291.24,201.04,177.18,161.26,78.89,0.0,31.3,38.07,54.11,60.17,83.28,86.32,103.79,133.39,163.91,351.51,412.98,685.52,665.71,1028.1,629.64
202.08,249.99,174.18,172.08,190.91,209.79,321.93,335.92,178.26,465.45,346.68,853.3,802.98,467.68,467.68,481.21,527.47,897.09,698.91,680.44,667.11,986.97,986.97,575.18,430.7,412.66,382.12,379.06,327.65,407.93,363.5,305.7,276.21,270.45,367.26,375.01,1184.5,1184.5,1499.32,315.06,310.56,310.56,781.01,283.61,385.26,296.37,372.46,401.5,439.04,507.56,486.74,468.43,448.59,599.42,598.5,572.33,572.33,572.33,572.33,709.67,694.17,684.12,594.83,594.63,460.74,449.84,405.93,425.39,282.53,264.49,307.34,331.34,555.3,575.41,611.65,592.01,750.29,498.64,587.61,497.64,524.23,919.96,1243.75,1281.23,249.14,322.54,232.34,208.48,192.56,110.19,31.3,0.0,6.77,22.81,28.87,51.98,55.02,72.49,102.09,132.61,320.21,381.68,716.81,697.0,996.8,598.34
208.85,256.76,180.95,178.85,197.68,216.56,328.7,342.69,185.03,472.22,353.45,860.07,809.75,460.91,460.91,474.44,520.7,890.32,692.14,673.67,660.34,980.2,980.2,568.42,437.47,419.43,388.89,385.83,334.42,414.69,370.27,312.47,282.98,277.22,374.03,381.78,1177.73,1177.73,1492.55,308.29,303.79,303.79,774.24,290.38,392.03,303.14,379.23,408.27,445.81,500.79,479.97,461.66,441.82,592.65,605.27,579.1,579.1,579.1,579.1,702.9,687.4,677.35,588.06,587.86,453.97,443.08,399.16,418.62,275.76,257.72,300.57,324.57,562.07,582.18,618.42,598.78,757.06,505.41,580.84,490.87,517.46,913.19,1236.98,1274.46,255.91,329.31,239.11,215.25,199.33,116.96,38.07,6.77,0.0,16.04,22.1,45.21,48.25,65.72,95.32,125.84,313.44,374.91,723.58,633.71,990.03,591.57
224.89,272.81,197.0,194.89,213.72,232.6,344.74,358.73,201.07,488.27,369.49,876.11,825.79,444.86,444.86,458.39,504.65,874.27,676.09,657.62,644.3,964.15,964.15,552.37,453.51,435.47,404.93,401.88,350.46,430.74,386.32,328.52,299.03,293.26,390.07,397.83,1161.68,1161.68,1476.51,292.25,287.75,287.75,758.2,306.42,408.07,319.18,395.28,424.31,461.85,484.74,463.92,445.62,425.77,576.6,621.31,595.14,595.14,595.14,595.14,686.86,671.36,661.31,572.01,571.82,437.92,427.03,383.12,402.58,259.72,241.68,284.53,308.52,578.12,598.23,634.46,614.82,708.82,521.45,564.8,474.83,501.42,897.14,1220.94,1258.41,271.95,345.35,255.15,231.3,215.37,133.0,54.11,22.81,16.04,0.0,6.05,29.17,32.21,49.68,79.28,109.79,297.4,358.86,719.58,617.66,973.99,575.53
230.95,278.86,203.05,200.95,219.78,238.66,350.8,364.79,207.13,494.32,375.55,882.17,831.85,438.81,438.81,452.34,498.6,868.22,670.04,651.57,638.24,958.1,958.1,546.32,459.57,441.52,410.99,407.93,356.52,436.79,392.37,334.57,305.08,299.32,396.13,403.88,1155.63,1155.63,1470.45,286.19,281.69,281.69,752.14,312.48,414.13,325.24,401.33,430.37,467.9,478.69,457.87,439.56,419.72,570.55,627.37,601.2,601.2,601.2,601.2,680.8,665.3,655.25,565.96,565.76,431.87,420.98,377.06,396.52,253.66,235.62,278.47,302.47,584.17,604.28,640.52,620.87,702.76,527.5,558.74,468.77,495.36,891.09,1214.88,1252.36,278.01,351.41,261.21,237.35,221.43,139.06,60.17,28.87,22.1,6.05,0.0,23.11,26.15,43.62,73.22,103.74,291.34,352.81,713.53,611.61,967.93,569.47
254.06,301.97,226.17,224.06,242.89,261.77,373.91,387.9,230.24,517.43,398.66,905.28,854.96,415.7,415.7,429.23,475.48,845.11,646.93,628.46,615.13,934.99,934.99,523.2,482.68,464.64,434.1,431.05,379.63,459.91,415.49,357.68,328.19,322.43,419.24,427.0,1132.52,1132.52,1447.34,263.08,258.58,258.58,729.03,335.59,437.24,348.35,424.44,453.48,491.02,455.58,434.76,416.45,396.61,547.44,650.48,624.31,624.31,624.31,624.31,657.69,642.19,632.14,542.85,542.65,408.75,397.86,353.95,373.41,230.55,212.51,255.36,279.36,607.28,627.39,663.63,643.99,679.65,550.62,535.63,445.66,472.25,867.98,1191.77,1229.24,301.12,374.52,284.32,260.46,244.54,162.17,83.28,51.98,45.21,29.17,23.11,0.0,3.04,20.51,50.11,80.63,268.23,329.7,690.41,588.49,944.82,546.36
257.1,305.01,229.2,227.1,245.93,264.81,376.95,390.94,233.28,520.47,401.7,908.32,858.0,412.66,412.66,426.19,472.45,842.07,643.89,625.42,612.09,931.95,931.95,520.16,485.72,467.68,437.14,434.08,382.67,462.95,418.52,360.72,331.23,325.47,422.28,430.03,1129.48,1129.48,1444.3,260.04,255.54,255.54,725.99,338.63,440.28,351.39,427.48,456.52,494.06,452.54,431.72,413.41,393.57,544.4,653.52,627.35,627.35,627.35,627.35,654.65,639.15,629.1,539.81,539.61,405.72,394.82,350.91,370.37,227.51,209.47,252.32,276.32,610.32,630.43,666.67,647.03,676.61,553.66,532.59,442.62,469.21,864.94,1188.73,1226.21,304.16,377.56,287.36,263.5,247.58,165.21,86.32,55.02,48.25,32.21,26.15,3.04,0.0,17.47,47.07,77.59,265.19,326.66,687.38,585.45,941.78,543.32
274.57,322.49,246.68,244.57,263.4,282.28,394.42,408.41,250.75,537.94,419.17,925.79,875.47,395.19,395.19,408.72,454.97,824.6,626.42,607.95,594.62,914.48,914.48,502.69,503.19,485.15,454.61,451.56,400.14,480.42,436.0,378.2,348.7,342.94,439.75,447.51,1112.01,1112.01,1426.83,242.57,238.07,238.07,708.52,356.1,457.75,368.86,444.95,473.99,511.53,435.07,414.25,395.94,376.1,526.93,670.99,644.82,644.82,644.82,644.82,637.18,621.68,611.63,522.33,522.14,388.24,377.35,333.44,352.9,210.04,192.0,234.85,258.85,627.79,647.9,684.14,664.5,659.14,571.13,515.12,425.15,451.74,847.46,1171.26,1208.73,321.63,395.03,304.83,280.98,265.05,182.68,103.79,72.49,65.72,49.68,43.62,20.51,17.47,0.0,29.6,60.12,247.72,309.18,669.9,567.98,924.31,525.85
304.17,352.08,276.28,274.17,293.0,311.88,424.02,438.01,280.35,567.54,448.77,955.39,905.07,365.59,365.59,379.12,425.37,795.0,596.82,578.35,565.02,884.88,884.88,473.09,532.79,514.75,484.21,481.16,429.74,510.02,465.6,407.79,378.3,372.54,434.13,426.37,1082.41,1082.41,1397.23,212.97,208.47,208.47,678.92,385.7,487.35,398.46,474.55,503.59,541.13,405.47,384.65,366.34,346.5,497.33,700.59,674.42,674.42,674.42,674.42,607.58,592.08,582.03,492.73,492.54,358.64,347.75,303.84,323.3,180.44,162.4,205.25,229.25,657.39,677.5,713.74,694.1,629.54,600.73,485.52,395.55,422.14,817.87,1141.66,1179.13,351.23,424.63,334.43,310.57,294.65,212.28,133.39,102.09,95.32,79.28,73.22,50.11,47.07,29.6,0.0,30.52,218.12,279.59,640.3,538.38,894.71,496.25
334.69,382.6,306.79,304.69,323.52,342.4,454.54,468.53,310.87,598.06,479.29,985.91,935.59,335.07,335.07,348.6,394.86,764.48,566.3,547.83,534.5,854.36,854.36,442.58,563.31,545.26,514.73,511.67,460.26,540.53,496.11,438.31,408.82,403.06,403.61,395.85,1051.89,1051.89,1366.71,182.45,177.95,177.95,648.4,416.22,517.87,428.98,505.07,534.11,571.64,374.95,354.13,335.82,315.98,466.81,731.11,704.94,704.94,704.94,704.94,577.06,561.56,551.51,462.22,462.02,328.13,317.24,273.32,292.78,149.92,131.88,174.73,198.73,687.91,708.02,744.26,724.62,599.02,688.33,455.0,365.03,391.62,787.35,1111.14,1148.62,381.75,455.15,364.95,341.09,325.17,242.8,163.91,132.61,125.84,109.79,103.74,80.63,77.59,60.12,30.52,0.0,187.6,249.07,609.79,507.87,864.19,465.73
522.23,570.15,494.34,492.23,511.06,530.82,517.56,553.12,498.41,785.6,666.83,1173.45,1123.13,262.07,262.07,275.6,295.47,576.88,378.7,360.23,346.91,666.76,666.76,369.57,685.72,703.76,702.27,699.22,647.8,647.53,615.14,557.34,527.85,522.08,353.91,346.16,864.29,864.29,1278.69,157.49,152.99,152.99,575.51,603.76,705.41,616.52,692.61,511.64,474.1,325.21,304.43,286.13,266.28,279.21,918.65,753.24,753.24,753.24,753.24,527.36,511.86,501.81,412.52,398.06,278.43,267.54,223.62,243.08,124.96,106.92,101.73,125.73,794.91,725.0,702.3,682.66,526.02,638.63,405.3,177.44,204.03,714.46,1038.25,1060.6,569.29,642.69,552.49,528.63,512.71,430.4,351.51,320.21,313.44,297.4,291.34,268.23,265.19,247.72,218.12,187.6,0.0,61.46,489.35,434.86,791.3,278.14
583.69,631.61,555.8,553.69,572.52,592.28,579.02,614.58,559.87,847.07,728.29,1234.91,1184.59,322.12,322.12,280.26,234.01,515.42,317.24,298.77,285.44,605.3,605.3,462.1,793.99,812.04,763.73,760.68,709.26,708.99,676.6,618.8,589.31,583.55,415.38,407.62,802.83,802.83,1217.23,218.95,214.45,214.45,514.05,665.22,766.87,677.98,754.08,573.11,535.57,386.67,365.9,347.59,327.75,217.75,980.11,861.52,861.52,861.52,861.52,635.64,620.14,610.09,520.8,336.6,339.89,329.0,285.09,304.55,186.43,168.38,163.19,187.19,856.37,786.46,763.76,744.12,587.48,746.9,466.77,115.98,142.56,652.99,976.79,999.13,630.75,704.15,613.95,590.1,574.17,491.86,412.98,381.68,374.91,358.86,352.81,329.7,326.66,309.18,279.59,249.07,61.46,0.0,550.81,496.33,729.84,216.67
654.24,656.58,626.34,595.3,525.03,506.15,469.23,381.13,630.42,917.61,798.84,1106.05,1055.73,401.78,401.78,442.62,488.88,572.55,770.6,789.07,802.4,735.08,735.08,406.36,882.86,864.81,834.28,831.22,779.81,582.46,572.53,514.73,485.24,479.48,496.59,488.83,1065.56,1065.56,1155.19,429.31,433.81,433.81,436.88,735.77,837.42,748.53,824.62,853.65,891.19,747.39,726.61,708.31,688.46,804.66,1050.66,1024.48,1024.48,1024.48,1024.48,949.55,934.05,924.0,834.7,923.51,700.61,689.72,645.81,665.27,547.14,529.1,387.62,363.62,415.25,395.15,372.44,352.8,60.13,950.79,827.49,702.89,729.48,575.82,899.62,937.09,659.89,733.28,643.09,619.23,603.3,606.63,685.52,716.81,723.58,719.58,713.53,690.41,687.38,669.9,640.3,609.79,489.35,550.81,0.0,102.17,652.67,589.22
634.42,636.77,606.53,575.49,505.21,486.33,449.42,361.32,610.61,897.8,779.02,1134.73,1084.41,347.29,347.29,388.13,434.39,471.54,669.58,688.05,701.38,634.06,634.06,304.19,863.05,845.0,814.46,811.41,760.0,562.65,552.72,494.92,465.43,459.67,463.84,456.09,964.54,964.54,1054.17,396.56,401.07,401.07,335.86,715.96,817.61,728.72,804.81,833.84,871.38,645.47,624.69,606.39,586.54,702.49,1030.85,1004.67,1004.67,1004.67,1004.67,847.63,832.12,822.08,732.78,821.34,598.69,587.8,543.89,563.35,445.22,427.18,333.13,309.14,407.8,387.69,364.99,345.35,138.84,958.89,725.57,600.72,627.31,474.81,798.6,836.07,640.07,713.47,623.27,599.42,583.49,586.82,665.71,697.0,633.71,617.66,611.61,588.49,585.45,567.98,538.38,507.87,434.86,496.33,102.17,0.0,551.65,487.05
1102.3,1104.64,1074.4,1043.36,993.44,974.56,940.43,975.99,1078.48,1365.67,1246.9,1686.38,1636.07,703.83,703.83,688.71,642.45,345.38,543.42,561.9,575.22,342.12,342.12,421.82,1396.37,1312.87,1282.34,1279.28,1227.87,1070.4,1058.88,1001.08,971.59,965.83,820.17,812.41,556.5,556.5,552.64,752.89,757.39,757.39,215.8,1183.83,1285.48,1196.59,1272.68,1301.72,1150.69,1001.8,981.02,962.72,942.87,820.13,1498.72,1463.9,1463.9,1463.9,1463.9,1238.02,1222.52,1212.47,1123.17,938.98,955.02,944.13,900.21,919.67,801.55,783.51,689.46,665.46,959.45,939.34,916.64,897.0,648.37,1349.28,1268.62,718.35,744.94,198.54,273.15,310.53,1107.95,1181.35,1091.15,1067.29,1051.37,1054.69,1028.1,996.8,990.03,973.99,967.93,944.82,941.78,924.31,894.71,864.19,791.3,729.84,652.67,551.65,0.0,604.69
800.36,848.27,772.46,770.36,789.19,702.27,689.01,724.57,776.54,1070.96,944.96,1451.58,1401.26,196.97,196.97,177.56,131.3,230.89,147.97,166.44,179.76,324.5,324.5,336.95,883.21,901.25,931.79,934.84,925.93,818.98,786.59,728.79,699.3,693.53,525.36,517.61,522.03,522.03,932.7,435.62,431.12,431.12,388.9,881.89,983.54,894.65,970.74,921.2,883.66,603.33,582.56,564.25,544.41,306.96,1223.24,950.73,950.73,950.73,950.73,724.85,709.35,699.3,610.01,425.81,465.4,454.51,446.83,430.06,403.09,385.05,351.14,327.14,894.85,874.74,852.04,832.4,625.9,836.12,755.45,205.19,231.77,527.84,751.98,714.6,847.42,920.82,830.62,806.76,790.84,708.53,629.64,598.34,591.57,575.53,569.47,546.36,543.32,525.85,496.25,465.73,278.14,216.67,589.22,487.05,604.69,0.0
